source,target,src_type,tgt_type,confidence,polarity,strength,claim_type
Processing:test:TEM,Processing:Fig:Fig. 4,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:TEM,Processing:Fig:Table 1,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:TEM,Processing:annealing,Processing,Processing,0.8,increase,strong,cooccurrence
Processing:test:TEM,Processing:test:microhardness,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:test:optical microscopy (OM),Processing,Processing,0.7,increase,medium,cooccurrence
Processing:test:TEM,Processing:test:scanning electron microscopy (SEM),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:water quenching,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:GB-α,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:coarse grains,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:dynamic recrystallization (DRX),Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:grain,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:macrostructure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Property:ductility,Processing,Property,0.85,increase,strong,cooccurrence
Processing:test:TEM,Property:strength,Processing,Property,0.7,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 9,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:TEM,Processing:homogenization,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:test:SAED,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:test:TEM,Microstructure:adiabatic shear band,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:adiabatic shear band (ASB),Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:micro-voids,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 16,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:arc melting,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:test:compression test,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:dislocations,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:grain boundaries,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:omega phase,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:screw dislocations,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:ω phase,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:TEM,Property:work hardening rate,Processing,Property,0.65,increase,medium,cooccurrence
Processing:test:TEM,Property:yield stress,Processing,Property,0.65,increase,medium,cooccurrence
Processing:test:TEM,Processing:etching,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:polishing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:rolled,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:test:OM,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:test:TEM,Microstructure:dimples,Processing,Microstructure,0.75,increase,strong,cooccurrence
Processing:test:TEM,Microstructure:dislocation density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:grain size,Processing,Microstructure,0.75,increase,strong,cooccurrence
Processing:test:TEM,Microstructure:lamellar microstructure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:lamellar α phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:texture,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:voids,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:α-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:β phases,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 8a,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 8b,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 8c,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 8d,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 8e,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 9a,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:test:TEM,Processing:aging(600 °C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:stacking faults,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:αp,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Property:plasticity,Processing,Property,0.65,increase,medium,cooccurrence
Processing:test:TEM,Property:ultimate tensile strength (UTS),Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:TEM,Property:yield strength (YS),Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 7e,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 9b,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:sintering,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:test:SAD,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:grain boundary α-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:secondary α-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:β-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:DED,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:laser powder bed fusion,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:TEM,Processing:test:HRTEM,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:test:TEM,Processing:test:hardness,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:test:TEM,Microstructure:alpha phase,Processing,Microstructure,0.75,increase,strong,cooccurrence
Processing:test:TEM,Microstructure:alpha/beta interface,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:beta phase,Processing,Microstructure,0.75,increase,strong,cooccurrence
Processing:test:TEM,Microstructure:microstructure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:α/β interfaces,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Property:mechanical properties,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 2(b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 3(a),Processing,Processing,0.7,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 7(a),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 7(b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:casting,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:hot-rolling,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:beta matrix,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:subgrains,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:TEM,Processing:test:compressive test,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:grain refinement,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:secondary cracks,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 17,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 18,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 19,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:test:TEM,Processing:test:hot compression,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:DRX grains,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:equiaxed,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:α phases,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:graphical abstract,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:aging(400 °C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:test:transmission electron microscopy,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 7c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 9e,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:LPBF,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:TiC,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:hot compression,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:quenching,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 6 (b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:HAGBs,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:LAGBs,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:high-angle grain boundaries,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:low-angle grain boundaries,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 9(a),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 9(b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:dislocation,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,"Microstructure:α"" martensite",Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:primary α (αp),Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Property:impact toughness,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:test:ECCI,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:α2 phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Property:flow stress,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 5(f),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 6(a),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 6(b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 5(e),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:Fig:Fig. 6(c),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:diffusion bonding,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:aging,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:TEM,Processing:grinding,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:α’’-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:test:TKD,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Processing:solution treatment(900 °C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:TEM,Property:UTS=902MPa,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:TEM,Microstructure:α lamellae,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 1,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 1(b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 11,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 12,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 5,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 8,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Table 2,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:solution treatment,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:EBSD,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:test:SEM,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:test:TEM,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:test:nanoindentation,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:test:XRD,Processing:test:optical microscopy,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:test:XRD,Processing:test:tensile deformation,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:tensile testing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:single β phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:α phase,Processing,Microstructure,0.85,increase,strong,cooccurrence
Processing:test:XRD,Microstructure:α' martensite,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:α/β interface,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:β phase,Processing,Microstructure,0.85,increase,strong,cooccurrence
Processing:test:XRD,Property:hardness,Processing,Property,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 2,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 3,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 4,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Table 1,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Table 4,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:additive manufacturing (AM),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:arc melting,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:heat treatment,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Microstructure:columnar grains,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:equiaxed grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:α’’ phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:β-phase,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 6,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 7,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 9,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:LPBF,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:test:XRD,Processing:laser powder bed fusion,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:test:EDX,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:corrosion test,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:hardness,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Microstructure:alpha phase,Processing,Microstructure,0.85,increase,strong,cooccurrence
Processing:test:XRD,Microstructure:beta phase,Processing,Microstructure,0.85,increase,strong,cooccurrence
Processing:test:XRD,Microstructure:omega phase,Processing,Microstructure,0.8,increase,strong,cooccurrence
Processing:test:XRD,Property:hardness=295HV1,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 10,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 7 a,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:LMD,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:SLM,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:beta heat treatment,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:laser metal deposition,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:selective laser melting,Processing,Processing,0.8,increase,strong,cooccurrence
Processing:test:XRD,Processing:test:OM,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:beta grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:low-angle grain boundaries,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:texture,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 14,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 15,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:test:XRD,Processing:annealing,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:forging,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:microhardness,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:optical microscopy (OM),Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:scanning electron microscopy (SEM),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:tensile test,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:test:transmission electron microscopy (TEM),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:water quenching,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:GB-α,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:coarse grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:grain,Processing,Microstructure,0.75,increase,strong,cooccurrence
Processing:test:XRD,Microstructure:grain structure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:ultrafine grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Property:ductility,Processing,Property,0.85,increase,strong,cooccurrence
Processing:test:XRD,Property:strength,Processing,Property,0.8,increase,strong,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 13,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Processing:homogenization,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:hot rolling,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:SAED,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:X-ray diffraction (XRD),Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:electron backscatter diffraction (EBSD),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:martensite,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 16,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:compression,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:compression test,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:test:XRD,Microstructure:dislocations,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:grain boundaries,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:ω phase,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:test:XRD,Property:elongation,Processing,Property,0.65,increase,medium,cooccurrence
Processing:test:XRD,Property:work hardening rate,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:XRD,Property:yield stress,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:polishing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:rolled,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:rolling,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:colony,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:dimples,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:dislocation density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:grain size,Processing,Microstructure,0.8,increase,strong,cooccurrence
Processing:test:XRD,Microstructure:lamellar microstructure,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:precipitates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:α-phase,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:β phases,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:DED,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 8c,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 9a,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 9b,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 9c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 9e,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 9f,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 9g,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:solution heat treatment,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:test:XRD,Property:tensile properties,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:annealing(750 °C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:wear test,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:pores,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:test:XRD,Property:wear rate,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:XRD,Property:yield strength,Processing,Property,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:EST,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:direct laser deposition,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:directed energy deposition,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:needle-like,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Property:mechanical properties,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 5c,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 8b,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 8d,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 8e,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Processing:annealing(500°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:short-time annealing,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:short-time annealing(570°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:solution heat treatment(875°C–955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:solution treatment (STQ)(855°C to 975°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:solution treatment and quenching(875°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:solution treatment and quenching(895°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:solution treatment and quenching(915°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:solution treatment and quenching(935°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:solution treatment and quenching(955°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:solution treatment(915°C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:APT,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:BSE,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:HEXRD,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:HR-STEM,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:SEM-BSE,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:WDS,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:test:scanning electron microscopy,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:characterized by high work-hardening capability and high ductility,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,"Microstructure:fractions determined by converting BSE images to black and white binary, evaluated using ImageJ Fiji",Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:hardening of these grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:influenced by solution heat treatment temperature,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:interface line density,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:martensitically transformed prior β-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:metastable α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:microstructural constituents,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:primary alpha phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:α' plates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:α'-martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:αp grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:αp-phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Microstructure:βtrans grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:test:XRD,Property:UEL,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:XRD,Property:median αp-phase area (A50%)=14.76μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:XRD,Property:median αp-phase area (A50%)=16.11μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:XRD,Property:median αp-phase area (A50%)=18.62μm2,Processing,Property,0.6,increase,medium,cooccurrence
Processing:test:XRD,Processing:Fig:Fig. 10(b),Processing,Processing,0.6,increase,medium,cooccurrence
